Date,Open,High,Low,Close,Volume
2025-07-09 00:00:00+00:00,297.55,300.15,293.55,295.88,75586771.0
2025-07-10 00:00:00+00:00,300.05,310.48,300.0,309.87,104365271.0
2025-07-11 00:00:00+00:00,307.89,314.09,305.65,313.51,79236442.0
2025-07-14 00:00:00+00:00,317.73,322.5986,312.67,316.9,78043430.0
2025-07-15 00:00:00+00:00,319.675,321.2,310.5,310.78,77556346.0
2025-07-16 00:00:00+00:00,312.8,323.5,312.62,321.67,97284786.0
2025-07-17 00:00:00+00:00,323.15,324.34,317.0601,319.41,73922870.0
2025-07-18 00:00:00+00:00,321.66,330.9,321.42,329.65,94254993.0
2025-07-21 00:00:00+00:00,334.4,338.0,326.88,328.49,75768797.0
2025-07-22 00:00:00+00:00,329.74,335.4098,321.55,332.11,77370371.0
2025-07-23 00:00:00+00:00,330.9,336.2,328.67,332.56,92553756.0
2025-07-24 00:00:00+00:00,310.0,310.15,300.41,305.3,156966023.0
2025-07-25 00:00:00+00:00,308.74,323.63,308.01,316.06,148227027.0
2025-07-28 00:00:00+00:00,318.45,330.49,315.69,325.59,112673755.0
2025-07-29 00:00:00+00:00,325.55,326.25,318.25,321.2,87358861.0
2025-07-30 00:00:00+00:00,322.18,324.4499,311.6164,319.04,83931942.0
2025-07-31 00:00:00+00:00,319.605,321.37,306.1,308.27,85270919.0
2025-08-01 00:00:00+00:00,306.205,309.31,297.82,302.63,89121446.0
2025-08-04 00:00:00+00:00,309.08,312.1186,303.0001,309.26,78683905.0
2025-08-05 00:00:00+00:00,308.95,312.4499,305.5,308.72,57961278.0
2025-08-06 00:00:00+00:00,307.89,320.47,306.9345,319.91,78523579.0
2025-08-07 00:00:00+00:00,319.79,322.4,316.16,322.27,66658672.0
2025-08-08 00:00:00+00:00,321.43,335.15,320.98,329.65,91200319.0
2025-08-11 00:00:00+00:00,335.0,346.64,334.15,339.03,105320174.0
2025-08-12 00:00:00+00:00,345.0,345.26,332.94,340.84,80690111.0
2025-08-13 00:00:00+00:00,341.5,348.98,338.2,339.38,67838892.0
2025-08-14 00:00:00+00:00,335.76,340.4699,330.4,335.58,75000662.0
2025-08-15 00:00:00+00:00,337.655,339.3,327.02,330.56,74319792.0
2025-08-18 00:00:00+00:00,329.62,336.27,329.59,335.16,56956552.0
2025-08-19 00:00:00+00:00,335.79,340.55,327.85,329.31,75956002.0
2025-08-20 00:00:00+00:00,329.22,331.37,314.6,323.9,77481768.0
2025-08-21 00:00:00+00:00,322.08,324.9,318.68,320.11,55744445.0
2025-08-22 00:00:00+00:00,321.66,340.25,319.69,340.01,94016347.0
2025-08-25 00:00:00+00:00,338.9,349.53,335.03,346.6,86670037.0
2025-08-26 00:00:00+00:00,344.93,351.9,343.72,351.67,76651550.0
2025-08-27 00:00:00+00:00,351.94,355.39,349.156,349.6,65519012.0
2025-08-28 00:00:00+00:00,350.91,353.55,340.26,345.98,67903224.0
2025-08-29 00:00:00+00:00,347.23,348.7499,331.7,333.87,81145660.0
2025-09-02 00:00:00+00:00,328.23,333.33,325.6,329.36,58391952.0
2025-09-03 00:00:00+00:00,335.2,343.33,328.51,334.09,88238894.0
2025-09-04 00:00:00+00:00,336.15,338.89,331.48,338.53,60711033.0
2025-09-05 00:00:00+00:00,348.0,355.87,344.6801,350.84,108989785.0
2025-09-08 00:00:00+00:00,354.64,358.44,344.84,346.4,75208290.0
2025-09-09 00:00:00+00:00,348.44,350.77,343.82,346.97,53815991.0
2025-09-10 00:00:00+00:00,350.55,356.33,346.07,347.79,72121679.0
2025-09-11 00:00:00+00:00,350.17,368.99,347.6,368.81,103756010.0
2025-09-12 00:00:00+00:00,370.94,396.6899,370.24,395.94,168156391.0
2025-09-15 00:00:00+00:00,423.13,425.7,402.43,410.04,163823667.0
2025-09-16 00:00:00+00:00,414.495,423.25,411.43,421.62,104285721.0
2025-09-17 00:00:00+00:00,415.75,428.312095,409.67,425.86,106133532.0
2025-09-18 00:00:00+00:00,428.865,432.2199,416.56,416.85,90454509.0
2025-09-19 00:00:00+00:00,421.82,429.47,421.72,426.07,93131034.0
2025-09-22 00:00:00+00:00,431.11,444.98,429.13,434.21,97108777.0
2025-09-23 00:00:00+00:00,439.88,440.97,423.72,425.85,83422691.0
2025-09-24 00:00:00+00:00,429.83,444.21,429.0301,442.79,93133570.0
2025-09-25 00:00:00+00:00,435.24,435.35,419.08,423.39,96746426.0
2025-09-26 00:00:00+00:00,428.3,440.47,421.02,440.4,101628160.0
2025-09-29 00:00:00+00:00,444.35,450.98,439.5,443.21,79491510.0
2025-09-30 00:00:00+00:00,441.52,445.0,433.12,444.72,74357960.0
2025-10-01 00:00:00+00:00,443.8,462.29,440.75,459.46,98122285.0
2025-10-02 00:00:00+00:00,470.54,470.75,435.57,436.0,137008950.0
2025-10-03 00:00:00+00:00,443.285,446.77,416.575,429.83,133188180.0
2025-10-06 00:00:00+00:00,440.75,453.55,436.69,453.25,85324878.0
2025-10-07 00:00:00+00:00,447.82,452.68,432.4501,433.09,102296082.0
2025-10-08 00:00:00+00:00,437.57,441.33,425.23,438.69,71192128.0
2025-10-09 00:00:00+00:00,431.81,436.35,426.18,435.54,69339928.0
2025-10-10 00:00:00+00:00,436.54,443.13,411.45,413.49,112107870.0
2025-10-13 00:00:00+00:00,423.53,436.89,419.7,435.9,79552785.0
2025-10-14 00:00:00+00:00,426.79,434.2,417.86,429.24,72669438.0
2025-10-15 00:00:00+00:00,434.9,440.51,426.3301,435.15,71558185.0
2025-10-16 00:00:00+00:00,434.73,439.35,421.3101,428.75,77189889.0
2025-10-17 00:00:00+00:00,425.5,441.4558,423.6,439.31,89331578.0
2025-10-20 00:00:00+00:00,443.865,449.8,440.61,447.43,63718971.0
2025-10-21 00:00:00+00:00,445.755,449.3,442.05,442.6,54412169.0
2025-10-22 00:00:00+00:00,443.45,445.539,429.0,438.97,84023458.0
2025-10-23 00:00:00+00:00,420.0,449.3999,413.9,448.98,126709833.0
2025-10-24 00:00:00+00:00,446.83,451.68,430.17,433.72,94727774.0
2025-10-27 00:00:00+00:00,439.98,460.16,438.69,452.42,105867547.0
2025-10-28 00:00:00+00:00,454.775,467.0,451.6,460.55,80185667.0
2025-10-29 00:00:00+00:00,462.5,465.7,452.65,461.51,67983544.0
2025-10-30 00:00:00+00:00,451.05,455.0607,439.61,440.1,72447938.0
2025-10-31 00:00:00+00:00,446.75,458.0,443.6855,456.56,83135787.0
2025-11-03 00:00:00+00:00,455.99,474.07,453.8,468.37,84595244.0
2025-11-04 00:00:00+00:00,454.46,460.22,443.6,444.26,87756644.0
2025-11-05 00:00:00+00:00,452.05,466.3299,440.71,462.07,84911911.0
2025-11-06 00:00:00+00:00,461.96,467.45,435.09,445.91,109622907.0
2025-11-07 00:00:00+00:00,437.92,439.36,421.88,429.52,103471495.0
2025-11-10 00:00:00+00:00,439.6,449.6715,433.36,445.23,76515907.0
2025-11-11 00:00:00+00:00,439.4,442.49,432.36,439.62,60533237.0
2025-11-12 00:00:00+00:00,442.15,442.329,426.56,430.6,58513520.0
2025-11-13 00:00:00+00:00,423.13,424.5,396.34,401.99,118948032.0
2025-11-14 00:00:00+00:00,386.3,412.19,382.78,404.35,105506682.0
2025-11-17 00:00:00+00:00,398.74,423.96,398.74,408.92,102214259.0
2025-11-18 00:00:00+00:00,405.38,408.9,393.71,401.25,80688637.0
2025-11-19 00:00:00+00:00,406.18,411.78,398.5,403.99,72047704.0
2025-11-20 00:00:00+00:00,414.63,428.94,394.74,395.23,113548827.0
2025-11-21 00:00:00+00:00,402.32,402.8,383.76,391.09,100460633.0
